location_id,year,sitc_eci,hs_eci,growth_proj,sitc_eci_rank,hs_eci_rank,code
207,1995,1.4735768,1.4246058000000001,NA,13,12,SVN
207,1996,1.3520155,1.4091839,NA,15,13,SVN
207,1997,1.4494919,1.4357649,NA,14,12,SVN
207,1998,1.4312695,1.4429545,NA,14,13,SVN
207,1999,1.4764099,1.4475888000000001,NA,13,12,SVN
207,2000,1.4856949,1.4935328,NA,14,11,SVN
207,2001,1.4880886,1.5074372,NA,14,11,SVN
207,2002,1.4696806999999998,1.5643768,NA,13,11,SVN
207,2003,1.6157816999999999,1.6459837,NA,12,9,SVN
207,2004,1.7006772000000001,1.628643,3.78,10,10,SVN
207,2005,1.6146181,1.5835915,3.45,12,10,SVN
207,2006,1.5621873,1.5882370000000001,3.24,12,9,SVN
207,2007,1.4815073,1.6057665,3.18,13,11,SVN
207,2008,1.4861666,1.5099213,3.03,15,12,SVN
207,2009,1.5067626,1.5480361999999999,3.23,13,12,SVN
207,2010,1.4872752,1.595473,3.27,14,12,SVN
207,2011,1.5269736,1.6429127000000001,3.19,13,12,SVN
207,2012,1.4933046,1.5483806,3.11,13,12,SVN
207,2013,1.5592201,1.6983737,3.16,13,11,SVN
207,2014,1.5546926,1.6558673,3.11,12,10,SVN
207,2015,1.5925645,1.6089877000000001,2.96,12,11,SVN
207,2016,1.7056200000000001,1.6466724,3.76,9,11,SVN
207,2017,1.597178,1.6003193000000002,2.23,11,12,SVN
207,2018,1.623183,1.6742797999999999,2.35,10,10,SVN
207,2019,1.6182901,1.6485268,2.14,10,10,SVN
207,2020,1.5909358,1.6119876,2,10,10,SVN
207,2021,1.5924107,1.6778393,2,9,8,SVN
208,1995,2.2917228,2.2469973999999997,NA,3,3,SWE
208,1996,2.1864145,2.1337812,NA,4,4,SWE
208,1997,2.0806706000000004,2.120182,NA,4,4,SWE
208,1998,2.030484,2.1340756,NA,4,4,SWE
208,1999,2.1110106,2.1456716,NA,4,4,SWE
208,2000,2.0879838,2.1688232000000003,NA,5,4,SWE
208,2001,2.0168502,2.1568452999999996,NA,5,4,SWE
208,2002,2.134,2.1286142000000003,NA,4,4,SWE
208,2003,2.1398532,2.0992243,NA,4,4,SWE
208,2004,2.1056107999999996,2.0522084,3.92,4,4,SWE
208,2005,1.9983651999999998,1.9027956999999998,3.58,4,4,SWE
208,2006,1.9214609,1.902737,3.38,4,4,SWE
208,2007,1.830398,1.927244,3.14,5,4,SWE
208,2008,1.8179398999999998,1.8665749,2.91,5,4,SWE
208,2009,1.8811946,1.8778211,2.73,5,5,SWE
208,2010,1.8158746,1.8822386999999998,2.92,6,4,SWE
208,2011,1.7761127,1.8571461,2.68,5,4,SWE
208,2012,1.7212682000000001,1.78062,2.57,7,4,SWE
208,2013,1.7851293999999998,1.8694215,2.74,8,5,SWE
208,2014,1.7256327,1.8177516,2.73,8,5,SWE
208,2015,1.7870308999999998,1.8068349,2.99,8,6,SWE
208,2016,1.731295,1.7851495,3.4,8,7,SWE
208,2017,1.6951128,1.7647325,2.53,8,7,SWE
208,2018,1.7254209999999999,1.7636098999999998,2.49,8,8,SWE
208,2019,1.7306345,1.7838999,2.73,8,6,SWE
208,2020,1.6524612,1.7098851000000002,2.41,8,8,SWE
208,2021,1.5373482,1.5998000000000001,2.41,10,10,SWE
209,1995,NA,NA,NA,,NA,SWZ
209,1996,NA,NA,NA,,NA,SWZ
209,1997,NA,NA,NA,,NA,SWZ
209,1998,NA,NA,NA,,NA,SWZ
209,1999,NA,NA,NA,,NA,SWZ
209,2000,0.26507902,0.4857799,NA,46,40,SWZ
209,2001,0.31004283,0.37269858,NA,45,45,SWZ
209,2002,0.40935457,0.49801636,NA,41,38,SWZ
209,2003,0.36583644,0.39954054,NA,41,43,SWZ
209,2004,0.52893686,0.39748788,NA,36,44,SWZ
209,2005,0.65322274,0.6328857,NA,35,33,SWZ
209,2006,0.8177371999999999,0.7506735999999999,NA,29,31,SWZ
209,2007,0.8949384,0.95623034,NA,29,26,SWZ
209,2008,0.6235963999999999,0.7615062,NA,36,32,SWZ
209,2009,0.6990192,0.6420857,NA,34,37,SWZ
209,2010,0.22654549999999998,0.18614236,NA,49,57,SWZ
209,2011,0.14393285,0.16998613,NA,53,56,SWZ
209,2012,0.20980233,0.19999689,NA,54,58,SWZ
209,2013,0.01794646,0.10926723,NA,61,59,SWZ
209,2014,0.38340706,0.22972150000000002,NA,46,52,SWZ
209,2015,0.09336417,0.25746679999999994,NA,56,49,SWZ
209,2016,-0.034247104,0.27850038,NA,63,49,SWZ
209,2017,-0.07949959,0.12606615,3.51,64,59,SWZ
209,2018,-0.13671879999999997,-0.008154846,3.58,68,61,SWZ
209,2019,-0.096311815,-0.07531184,3.61,67,67,SWZ
209,2020,0.013027977,0.21561132,3.4,60,52,SWZ
209,2021,-0.003935587,0.2479694,3.4,63,52,SWZ
215,1995,-0.64812875,-0.9627275,NA,96,108,TGO
215,1996,-0.87962556,-0.90704566,NA,106,106,TGO
215,1997,-0.8816016999999999,-0.974678,NA,106,108,TGO
215,1998,-0.76387835,-0.8338539,NA,102,102,TGO
215,1999,-0.72705394,-0.58378243,NA,100,92,TGO
215,2000,-0.7418119000000001,-0.79995173,NA,96,104,TGO
215,2001,-0.4540938,-0.75872475,NA,83,101,TGO
215,2002,-0.6882841,-0.6810041,NA,95,98,TGO
215,2003,-0.4790987,-0.50585854,NA,86,89,TGO
215,2004,-0.56962085,-0.6788269,NA,89,97,TGO
215,2005,-0.71532613,-0.74520946,NA,98,102,TGO
215,2006,-0.8179503,-0.83040226,NA,103,105,TGO
215,2007,-0.64008206,-0.7868898,NA,98,97,TGO
215,2008,-0.5032323000000001,-0.5025689999999999,NA,90,93,TGO
215,2009,-0.43430343,-0.561619,NA,83,89,TGO
215,2010,-0.74752593,-0.94355947,NA,101,111,TGO
215,2011,-0.6122534000000001,-0.9156030999999999,NA,95,108,TGO
215,2012,-0.5255779,-0.5044897,NA,92,91,TGO
215,2013,-0.53209496,-0.5984129,NA,86,92,TGO
215,2014,-0.5893698,-0.52410275,NA,94,91,TGO
215,2015,-0.6194494,-0.6692501000000001,NA,92,93,TGO
215,2016,-0.77750605,-0.7513819,NA,97,98,TGO
215,2017,-0.88483256,-0.8957451,3.28,104,104,TGO
215,2018,-0.68142635,-0.68508357,3.2,97,96,TGO
215,2019,-0.9989359,-0.81254387,3.4,111,99,TGO
215,2020,-0.85256106,-0.8314319,3.22,102,101,TGO
215,2021,-1.0309190000000001,-0.9466065,3.22,114,107,TGO
216,1995,0.24968666,0.17452209,NA,49,57,THA
216,1996,0.26155120000000004,0.1012064,NA,46,61,THA
216,1997,0.21640168,0.084874906,NA,52,61,THA
216,1998,0.26486468,0.12863345,NA,47,59,THA
216,1999,0.45096514,0.20451048,NA,39,54,THA
216,2000,0.5054229,0.30119509999999994,NA,37,51,THA
216,2001,0.49264622,0.37555867,NA,38,43,THA
216,2002,0.51388705,0.43204090000000006,NA,38,41,THA
216,2003,0.56555223,0.43010718,NA,36,42,THA
216,2004,0.6335012,0.5150355,4.5,34,40,THA
216,2005,0.6763057,0.5528463,4.48,32,40,THA
216,2006,0.73282975,0.5682089,4.39,33,38,THA
216,2007,0.87447095,0.711328,4.4,30,36,THA
216,2008,0.8565813,0.7531396,4.37,31,33,THA
216,2009,0.89101845,0.79692006,4.39,30,31,THA
216,2010,0.97529685,0.7483276999999999,4.47,26,33,THA
216,2011,1.0923053999999999,0.8890087999999999,4.76,23,27,THA
216,2012,1.0156844999999999,0.9109571,4.54,25,27,THA
216,2013,1.0672866,0.8752139000000001,4.73,24,30,THA
216,2014,1.1113918999999999,0.97709376,4.7,23,26,THA
216,2015,1.258262,0.9658884,4.27,20,26,THA
216,2016,1.3075857,1.0220648,5.15,19,27,THA
216,2017,1.1579096000000002,0.98397726,4.86,23,28,THA
216,2018,1.1889228,1.0531766000000002,4.91,22,25,THA
216,2019,1.1012686,0.9647357,4.99,24,28,THA
216,2020,1.092378,0.9730993,4.66,25,28,THA
216,2021,1.1199546,1.0119219000000002,4.66,23,27,THA
217,1995,-0.49258050000000003,0.006819386,NA,86,63,TJK
217,1996,0.03372966,-0.03562347,NA,58,63,TJK
217,1997,-0.09578896,-0.35064566,NA,66,78,TJK
217,1998,-0.35242840000000003,-0.5778726,NA,78,91,TJK
217,1999,-0.49069995,-0.752378,NA,89,100,TJK
217,2000,-0.7720832,-0.7225596,NA,101,100,TJK
217,2001,-0.6847767,-0.8334822000000001,NA,97,105,TJK
217,2002,-0.84835076,-0.79875416,NA,106,100,TJK
217,2003,-0.7925434,-0.6187517,NA,103,94,TJK
217,2004,-0.8055706,-0.60856444,4.19,100,92,TJK
217,2005,-0.69121945,-0.72511107,4.26,97,100,TJK
217,2006,-0.9646819,-1.0713263000000002,3.71,116,118,TJK
217,2007,-1.0571004,-1.0092382,3.78,118,115,TJK
217,2008,-0.96753305,-0.89880115,3.62,114,108,TJK
217,2009,-1.1996346000000002,-1.0237322,3.45,119,112,TJK
217,2010,-1.1973685,-1.0543171999999998,3.57,119,115,TJK
217,2011,-0.9744891,-0.97587657,3.68,111,110,TJK
217,2012,-1.3545419,-1.3846843,3.41,122,124,TJK
217,2013,-1.1172457,-1.2512895,3.28,113,121,TJK
217,2014,-0.9002680000000001,-0.70682335,3.67,107,101,TJK
217,2015,-0.8939847,-1.1342161,3.61,110,118,TJK
217,2016,-0.9983527,-1.0791553,4.31,113,114,TJK
217,2017,-0.85048825,-0.9383655999999999,4.68,102,107,TJK
217,2018,-1.199219,-0.7577927,4.4,120,101,TJK
217,2019,-0.76111174,-0.80351186,5.1,97,98,TJK
217,2020,-0.58338636,-0.6746544,4.76,91,93,TJK
217,2021,-0.72400916,-0.9244834999999999,4.76,98,105,TJK
219,1995,-0.9863665999999999,-0.8829841999999999,NA,109,105,TKM
219,1996,-0.6664575,-0.75608677,NA,95,102,TKM
219,1997,-0.58036137,-0.5541621999999999,NA,85,90,TKM
219,1998,-0.19868912,-0.37993437,NA,70,80,TKM
219,1999,-0.5740874,-0.8982178,NA,93,106,TKM
219,2000,-0.8399357,-0.99165016,NA,110,114,TKM
219,2001,-0.89172935,-1.24627,NA,110,120,TKM
219,2002,-0.9178626,-1.0352477,NA,109,112,TKM
219,2003,-1.2316885,-1.2232949,NA,120,118,TKM
219,2004,-0.9017716999999998,-0.9705790000000001,2.46,107,109,TKM
219,2005,-0.9546037,-1.1467363000000002,2.19,113,116,TKM
219,2006,-1.0140469,-1.1558607,2.01,117,121,TKM
219,2007,-1.087043,-1.1671498,2.04,119,120,TKM
219,2008,-0.8857221,-1.0945919,1.8,108,117,TKM
219,2009,-1.0837402,-1.0603784,1.94,115,115,TKM
219,2010,-0.89429665,-1.1614583,2.17,111,121,TKM
219,2011,-1.1672308,-1.5494953000000002,1.57,122,130,TKM
219,2012,-1.4064567,-1.6685549,1.48,124,130,TKM
219,2013,-1.1749811000000001,-1.6186770000000001,1.47,118,129,TKM
219,2014,-0.9614653000000001,-1.2178973,1.84,110,120,TKM
219,2015,-1.1413003000000002,-1.5465162000000001,1.13,118,130,TKM
219,2016,-1.0173609000000001,-1.2749401000000002,2.64,116,126,TKM
219,2017,-1.358487,-1.5648848999999998,3.72,126,129,TKM
219,2018,-0.802551,-1.0081209999999998,4.58,103,114,TKM
219,2019,-0.9877514999999999,-0.98824054,5.1,109,110,TKM
219,2020,-0.90436417,-0.9939450999999999,3.93,108,108,TKM
219,2021,-0.81870073,-0.99100053,3.93,103,113,TKM
222,1995,0.07721228,0.2546575,NA,57,52,TTO
222,1996,-0.0025410573000000003,0.19110955,NA,62,55,TTO
222,1997,0.051946985999999994,0.2879103,NA,59,51,TTO
222,1998,0.17849174,0.27391708,NA,51,52,TTO
222,1999,0.014474327,0.25804612,NA,59,50,TTO
222,2000,0.011104363,-0.035036836,NA,62,66,TTO
222,2001,0.26520127,0.17825636,NA,47,58,TTO
222,2002,-0.056315128,0.07490733,NA,67,61,TTO
222,2003,-0.20088138,-0.16737954,NA,74,71,TTO
222,2004,-0.10804857,0.0067701675,1.25,63,63,TTO
222,2005,-0.14166056,0.13125668,1.09,68,61,TTO
222,2006,-0.34699166,-0.2065136,0.89,80,73,TTO
222,2007,-0.35866794,-0.37134743,0.62,80,82,TTO
222,2008,-0.39921632,-0.44752645,0.37,82,89,TTO
222,2009,-0.35430557,-0.5081952000000001,0.73,79,85,TTO
222,2010,-0.2036406,-0.33812302,0.75,73,77,TTO
222,2011,-0.36969509999999994,-0.4422798,0.51,78,81,TTO
222,2012,-0.25740218,-0.42075443,0.58,77,83,TTO
222,2013,-0.39943725,-0.28064114,1.25,82,76,TTO
222,2014,-0.5829911999999999,-0.5736201999999999,0.27,91,93,TTO
222,2015,-0.31281802,-0.4628372,0.81,75,85,TTO
222,2016,-0.18457479999999998,-0.19196932,2.15,66,69,TTO
222,2017,-0.15041289,-0.18393548,1.11,68,69,TTO
222,2018,-0.32209262,-0.281617,1.75,78,73,TTO
222,2019,0.09765077400000001,0.029973006,2.43,53,60,TTO
222,2020,0.04957743,0.18139088,1.31,56,54,TTO
222,2021,-0.46457565,-0.03794066,1.31,87,65,TTO
223,1995,-0.15984921,-0.25379189999999996,NA,66,74,TUN
223,1996,-0.2509174,-0.28546023,NA,72,75,TUN
223,1997,-0.18727598,-0.2407388,NA,71,70,TUN
223,1998,-0.13360322,-0.21677041,NA,68,70,TUN
223,1999,-0.13387974,-0.31786588,NA,66,77,TUN
223,2000,-0.061204452,-0.18861619,NA,67,72,TUN
223,2001,0.054523945,-0.16215179999999998,NA,64,70,TUN
223,2002,0.059875517999999996,-0.22195075,NA,58,73,TUN
223,2003,-0.13293818,-0.14845991,NA,69,69,TUN
223,2004,-0.1250921,-0.19575134,3.28,66,74,TUN
223,2005,0.0067327414000000006,-0.072731495,3.55,59,69,TUN
223,2006,0.14025655,-0.013636497,3.53,56,67,TUN
223,2007,0.22534475,0.062823564,3.78,54,62,TUN
223,2008,0.16703800000000002,0.08414102,3.63,55,60,TUN
223,2009,0.20318668,0.04490276,3.95,54,63,TUN
223,2010,0.28132090000000004,0.16501942,3.83,48,58,TUN
223,2011,0.44765648,0.15122066,4.18,45,57,TUN
223,2012,0.5094323000000001,0.24695773,4.13,44,53,TUN
223,2013,0.40153977,0.1855275,4.14,44,55,TUN
223,2014,0.45973772,0.34344915,3.99,45,47,TUN
223,2015,0.24298154,0.14020182,4.89,47,58,TUN
223,2016,0.2753743,0.17179114,5.49,46,55,TUN
223,2017,0.31342600000000004,0.22411944,5,47,52,TUN
223,2018,0.39611778,0.25977823,4.65,43,48,TUN
223,2019,0.3064897,0.16007094,4.82,48,53,TUN
223,2020,0.41008836,0.17376947,4.24,45,55,TUN
223,2021,0.39083406,0.29559168,4.24,45,49,TUN
224,1995,0.08747559,0.16679424,NA,56,59,TUR
224,1996,0.072597004,0.15686555,NA,56,58,TUR
224,1997,0.15442799,0.16773434,NA,53,59,TUR
224,1998,0.07656535,0.08528601,NA,55,62,TUR
224,1999,0.08776139999999999,0.044691857,NA,56,61,TUR
224,2000,0.12792392,0.19129895,NA,56,60,TUR
224,2001,0.16821861,0.18877270000000002,NA,54,57,TUR
224,2002,0.12981956,0.11263666,NA,54,58,TUR
224,2003,0.16873878,0.19280235,NA,50,58,TUR
224,2004,0.24906498,0.14145431,4.45,51,58,TUR
224,2005,0.28448433,0.2264871,4.56,47,56,TUR
224,2006,0.41471007,0.33971599999999996,4.58,46,48,TUR
224,2007,0.5031808,0.41396743,4.53,45,49,TUR
224,2008,0.51879495,0.4447799,4.42,42,46,TUR
224,2009,0.4758585,0.38459647,4.59,46,45,TUR
224,2010,0.53661,0.35997670000000004,4.72,42,49,TUR
224,2011,0.5938576,0.45775038,4.72,41,44,TUR
224,2012,0.6575734000000001,0.50718385,4.65,38,43,TUR
224,2013,0.58001614,0.42932257,4.82,42,46,TUR
224,2014,0.6641597,0.55476093,4.66,38,43,TUR
224,2015,0.46258807,0.43866935,5.64,42,43,TUR
224,2016,0.46024716,0.45364833,5.57,42,42,TUR
224,2017,0.60107857,0.5416107,4.64,38,42,TUR
224,2018,0.58835137,0.5187207,4.62,40,43,TUR
224,2019,0.58613926,0.5109907,4.53,40,43,TUR
224,2020,0.61749345,0.54806113,4.34,40,40,TUR
224,2021,0.6128321,0.58645713,4.34,40,43,TUR
226,1995,-1.1531202,-1.2199492,NA,118,116,TZA
226,1996,-1.1861209,-1.3915343,NA,118,122,TZA
226,1997,-1.2434431000000001,-1.3681326,NA,121,120,TZA
226,1998,-0.8777495000000001,-0.9728230999999999,NA,107,108,TZA
226,1999,-0.9353469000000001,-1.0683583,NA,112,111,TZA
226,2000,-1.1419796999999998,-1.2783623,NA,121,122,TZA
226,2001,-1.2270712,-1.1939906999999998,NA,120,117,TZA
226,2002,-1.2341274,-1.1894627,NA,118,118,TZA
226,2003,-1.0641475,-1.2252174999999998,NA,114,119,TZA
226,2004,-0.9353265,-1.022658,6.11,109,113,TZA
226,2005,-0.9243629999999999,-1.0497261999999998,5.98,112,112,TZA
226,2006,-0.80476123,-0.95309675,6.34,100,109,TZA
226,2007,-0.6365335,-0.8493961999999999,6.65,97,102,TZA
226,2008,-0.6190555,-0.7556921999999999,6.52,96,102,TZA
226,2009,-0.6754927,-0.82289696,6.47,95,101,TZA
226,2010,-0.69722915,-0.7326995,6.19,98,104,TZA
226,2011,-0.5656966999999999,-0.75131637,6.29,89,97,TZA
226,2012,-0.49000105,-0.59448063,6.74,89,96,TZA
226,2013,-0.6546545,-0.9306771,6.3,93,110,TZA
226,2014,-0.90900505,-1.0543314,5.96,108,113,TZA
226,2015,-0.88312286,-1.0239501,6.66,109,111,TZA
226,2016,-1.0142598,-1.1008795,6.15,115,119,TZA
226,2017,-0.9684848,-1.0691709999999999,5.61,108,117,TZA
226,2018,-0.12971275,-0.0985074,7.19,67,68,TZA
226,2019,-0.8577446,-0.9124344000000001,5.89,103,106,TZA
226,2020,-1.0493006,-1.0585781,5.87,115,114,TZA
226,2021,-0.9141083000000001,-0.9775155999999999,5.87,109,110,TZA
227,1995,-1.2213686000000001,-1.0530372,NA,120,112,UGA
227,1996,-1.1058956,-0.9311244000000001,NA,114,107,UGA
227,1997,-1.1755854,-0.9304821,NA,118,106,UGA
227,1998,-1.0690608,-0.9967619000000001,NA,114,110,UGA
227,1999,-1.4305671,-1.3595078,NA,121,119,UGA
227,2000,-1.2751881,-0.94845223,NA,123,113,UGA
227,2001,-1.1823702,-0.9694855,NA,119,112,UGA
227,2002,-1.2629521000000001,-1.0383372,NA,121,113,UGA
227,2003,-0.93813634,-0.895193,NA,111,107,UGA
227,2004,-1.05367,-0.91473335,6.11,118,107,UGA
227,2005,-0.88927555,-0.89656746,6.01,110,106,UGA
227,2006,-0.78928405,-0.70251125,6.35,99,103,UGA
227,2007,-0.68120897,-0.9005593000000001,6.56,101,107,UGA
227,2008,-0.5599039000000001,-0.65388453,6.53,91,100,UGA
227,2009,-0.5744005999999999,-0.573707,6.7,92,91,UGA
227,2010,-0.54721385,-0.4806144,6.76,89,83,UGA
227,2011,-0.5919352,-0.7152999,6.83,93,93,UGA
227,2012,-0.49273315,-0.48486838,7.15,90,88,UGA
227,2013,-0.46170148,-0.5462278,7.06,84,89,UGA
227,2014,-0.50573784,-0.4691181,6.04,85,83,UGA
227,2015,-0.5505498999999999,-0.61102283,7.73,87,92,UGA
227,2016,-0.47683585,-0.37745297,7.46,81,79,UGA
227,2017,-0.59323233,-0.68310225,7.61,91,96,UGA
227,2018,-0.5691142,-0.6210485,7.47,90,91,UGA
227,2019,-0.65575534,-0.5991768,6.82,94,89,UGA
227,2020,-0.6085505999999999,-0.64446086,7.48,92,91,UGA
227,2021,-0.530818,-0.76770157000000006,7.48,92,98,UGA
228,1995,0.24672070000000004,0.42887527,NA,50,39,UKR
228,1996,0.75824755,0.89653695,NA,30,23,UKR
228,1997,0.73845404,0.85025626,NA,29,26,UKR
228,1998,0.70233035,0.8808758,NA,31,26,UKR
228,1999,0.41867858,0.62422687,NA,41,29,UKR
228,2000,0.6226536,0.7637826999999999,NA,34,29,UKR
228,2001,0.6428877,0.83769685,NA,30,27,UKR
228,2002,0.5753724,0.8354845,NA,36,28,UKR
228,2003,0.75787365,0.8929389999999999,NA,29,27,UKR
228,2004,0.6728483000000001,0.8758045,3.92,32,27,UKR
228,2005,0.59719026,0.70184577,3.78,37,29,UKR
228,2006,0.598325,0.70084393,3.69,38,34,UKR
228,2007,0.6072036999999999,0.7441757,3.66,41,33,UKR
228,2008,0.4995064,0.59354955,3.38,43,39,UKR
228,2009,0.5058436,0.6026885000000001,3.64,43,39,UKR
228,2010,0.46942559999999994,0.7141476999999999,3.67,45,34,UKR
228,2011,0.48387665,0.6221408,3.64,44,38,UKR
228,2012,0.5335472,0.59000075,3.56,43,40,UKR
228,2013,0.53557116,0.6577286,3.54,43,36,UKR
228,2014,0.50536877,0.5665353,3.47,43,42,UKR
228,2015,0.27159533,0.42987895,3.7,45,44,UKR
228,2016,0.24060471,0.4069007,5.05,47,44,UKR
228,2017,0.34780900000000003,0.46110909999999994,2.4,46,45,UKR
228,2018,0.32809982,0.33729592,2.3,47,45,UKR
228,2019,0.22571668,0.33143666,2.01,50,49,UKR
228,2020,0.22322601,0.31791866,1.68,50,49,UKR
228,2021,0.3247983,0.3315348,1.68,49,47,UKR
230,1995,0.33923385,0.4513394,NA,45,36,URY
230,1996,0.182427,0.17154053,NA,52,56,URY
230,1997,0.08002394,0.22622804,NA,56,56,URY
230,1998,0.12551087,0.32302204,NA,53,46,URY
230,1999,0.15679912,0.26815677,NA,51,48,URY
230,2000,0.18687984,0.3075363,NA,51,49,URY
230,2001,0.1923128,0.36029032,NA,52,46,URY
230,2002,0.048498242999999996,0.30050224,NA,60,48,URY
230,2003,0.07285641,0.19792245,NA,56,56,URY
230,2004,-0.051583212,0.15163307,2.85,61,57,URY
230,2005,0.13395509,0.30584207,3.02,54,51,URY
230,2006,0.04776525,0.23438388,2.66,59,53,URY
230,2007,0.13832407,0.18488309,2.69,57,57,URY
230,2008,0.16896915,0.37616372,2.56,54,49,URY
230,2009,0.11583532,0.26041883,2.63,59,54,URY
230,2010,0.05979335,0.21724646,2.67,59,55,URY
230,2011,0.10006686,0.31319502,2.57,55,49,URY
230,2012,0.013580576499999998,0.20774165,2.31,64,56,URY
230,2013,0.1288253,0.20190984,2.29,54,53,URY
230,2014,0.15524703,0.15403356,2.32,52,57,URY
230,2015,0.11081381,0.2738758,2.45,54,48,URY
230,2016,0.040088415,0.098051116,3.2,58,60,URY
230,2017,0.09085945,0.16962981,2.17,56,56,URY
230,2018,0.016527215,-0.020559646,2.07,58,62,URY
230,2019,0.0028340034000000004,0.007642289,2.08,61,62,URY
230,2020,-0.09495581,-0.100374274,1.74,68,67,URY
230,2021,0.23785289,0.15664722,1.74,51,55,URY
231,1995,1.7987746,1.7716478,NA,9,8,USA
231,1996,1.7423915,1.7110555,NA,8,8,USA
231,1997,1.875847,1.823511,NA,8,8,USA
231,1998,1.9350777,1.8223639999999999,NA,7,8,USA
231,1999,1.896707,1.8755118999999998,NA,7,7,USA
231,2000,1.9869708,1.8549648999999997,NA,6,7,USA
231,2001,1.9661503,1.8736743999999999,NA,7,7,USA
231,2002,1.8531743999999999,1.8215945,NA,8,8,USA
231,2003,1.8209832,1.7789221999999998,NA,8,8,USA
231,2004,1.8183273999999998,1.7598633999999997,2.94,8,8,USA
231,2005,1.7455473000000001,1.7180859,2.54,8,8,USA
231,2006,1.6169177,1.6666433,2.32,10,8,USA
231,2007,1.5076287,1.6121649,2.31,11,9,USA
231,2008,1.4942429,1.5842781000000001,2.11,13,11,USA
231,2009,1.4675055000000001,1.6576627,2.21,15,8,USA
231,2010,1.5648577,1.6757294999999999,2.37,12,11,USA
231,2011,1.5682738,1.6884848999999997,2.28,12,10,USA
231,2012,1.5113401000000002,1.6283773000000001,2.13,12,9,USA
231,2013,1.6120584,1.6639693,2.32,12,12,USA
231,2014,1.5695775,1.6122702,2.58,11,12,USA
231,2015,1.7219814999999998,1.7204783,2.87,9,10,USA
231,2016,1.6991900000000002,1.685329,3.07,11,10,USA
231,2017,1.5363547,1.6014774999999999,2.58,12,11,USA
231,2018,1.5527736,1.5858607,2.51,12,12,USA
231,2019,1.5281957,1.6223928,2.73,11,11,USA
231,2020,1.4370899,1.5797685,2.48,14,11,USA
231,2021,1.4049027,1.4827878,2.48,14,12,USA
232,1995,-0.5504913,-0.29740885,NA,87,77,UZB
232,1996,-0.13965079,-0.17393470000000003,NA,66,69,UZB
232,1997,-0.1341125,-0.26560715,NA,67,73,UZB
232,1998,-0.30146799999999996,-0.28342456,NA,74,74,UZB
232,1999,-0.32702220000000004,-0.43066493,NA,74,86,UZB
232,2000,-0.48796069999999997,-0.405531,NA,86,78,UZB
232,2001,-0.39501536,-0.39591298,NA,80,77,UZB
232,2002,-0.58386105,-0.37976545,NA,89,80,UZB
232,2003,-0.4073288,-0.2859778,NA,83,78,UZB
232,2004,-0.5184725,-0.5060502,3.88,86,86,UZB
232,2005,-0.39513606,-0.35703070000000003,3.94,84,84,UZB
232,2006,-0.5085944,-0.45775859999999996,3.76,89,87,UZB
232,2007,-0.3238809,-0.54044944,3.97,77,90,UZB
232,2008,-0.502057,-0.47018409999999994,3.69,89,90,UZB
232,2009,-0.5572968,-0.61154723,3.65,91,94,UZB
232,2010,-0.49772123,-0.70409733,3.85,85,101,UZB
232,2011,-0.59137845,-0.78587806,3.73,92,99,UZB
232,2012,-0.42696140000000005,-0.58756715,3.82,85,94,UZB
232,2013,-0.7076319000000001,-0.7482122,3.51,99,99,UZB
232,2014,-0.42238706,-0.40762317,3.59,79,79,UZB
232,2015,-0.7375406999999999,-0.7249664000000001,3.32,99,98,UZB
232,2016,-0.6723619000000001,-0.7034653000000001,4,94,93,UZB
232,2017,-0.38630155,-0.4071692,4.48,78,81,UZB
232,2018,-0.4850133,-0.5915475,4.48,84,89,UZB
232,2019,-0.5715802,-0.6377986999999999,4.7,91,91,UZB
232,2020,-0.378799,-0.39422527,4.51,83,82,UZB
232,2021,-0.17489642,-0.2193075,4.51,72,74,UZB
236,1995,-0.04476012,0.29929438,NA,62,49,VEN
236,1996,-0.039966896,0.07086135,NA,64,62,VEN
236,1997,-0.13777602,0.21363215,NA,68,57,VEN
236,1998,0.04549617,0.28871712,NA,59,50,VEN
236,1999,-0.0040414953000000005,0.16454065,NA,60,57,VEN
236,2000,-0.12501009,0.1978853,NA,70,59,VEN
236,2001,-0.013876911,0.26115805,NA,66,54,VEN
236,2002,-0.008877339,0.21153617,NA,63,56,VEN
236,2003,-0.036071993,0.27780524,NA,65,49,VEN
236,2004,-0.41193902,0.048697658,2.96,79,59,VEN
236,2005,-0.30888394,0.24817460000000002,3.03,78,54,VEN
236,2006,-0.5559647,-0.34097192,2.47,93,80,VEN
236,2007,-0.7879444,-0.23121478,2,106,76,VEN
236,2008,-1.1705687,-0.44299552,1.71,120,88,VEN
236,2009,-0.83489865,-0.58475983,2.45,102,92,VEN
236,2010,-1.2999212,-0.66084373,2.25,123,99,VEN
236,2011,-1.6447668000000002,-0.8411475,2.09,129,103,VEN
236,2012,-1.6796685000000002,-1.3417267,1.42,130,122,VEN
236,2013,-1.2812017,-0.77817214,1.86,124,101,VEN
236,2014,-1.1668463,-0.5820858,1.7,116,95,VEN
236,2015,-1.3351576,-0.92491263,NA,127,106,VEN
236,2016,-1.2837116000000002,-0.8446686999999999,1.88,129,102,VEN
236,2017,-1.1919425,-0.8874559999999999,0.8,124,103,VEN
236,2018,-1.1800833,-1.0811381000000002,0.98,119,117,VEN
236,2019,-1.4287063,-1.2475165000000001,1.07,128,119,VEN
